task_file,demo,phase,chunk_index,start,end,trajectory_length,grasp_step,release_step,gripper_state,cmd_dx,cmd_dy,cmd_dz,cmd_drx,cmd_dry,cmd_drz,translation_command_mag,rotation_command_mag,ee_dx_per_step,ee_dy_per_step,ee_dz_per_step,ee_path_per_step,horizontal_distance,vertical_ratio,movement_efficiency,chunk_length,primitive
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_19,PRE_GRASP,0,0,5,98,35,92.0,OPEN,0.2930357142857143,0.25660714285714287,0.0,-0.0017142857142857144,0.0036428571428571434,-0.0025714285714285717,0.3929479143094362,0.006642857142857143,0.0025620607376740934,0.0030387865806140875,-0.0006930246345613345,0.004061312244537664,0.015898869950308484,0.17064046451790765,0.9934424382875102,5,1
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_19,PRE_GRASP,1,5,10,98,35,92.0,OPEN,0.6573214285714285,0.1655357142857143,-0.2592857142857143,-0.003428571428571429,0.009428571428571429,0.0,0.7563802421539289,0.01012047723950756,0.007234734484751572,0.002469758757468448,-0.004437012229989601,0.00903168718609476,0.030578709295180053,0.49127155429408187,0.9786667092283129,5,2
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_19,PRE_GRASP,2,10,15,98,35,92.0,OPEN,0.5228571428571429,0.0026785714285714286,-0.6701785714285714,0.015642857142857142,-0.006214285714285715,-0.003642857142857143,0.8585892695811275,0.018069130903272744,0.0072096646769367265,0.00027848480994428857,-0.008772228166845975,0.011395879069919665,0.028860164529881355,0.7697717910653764,0.9966937843480314,5,4
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_19,PRE_GRASP,3,15,20,98,35,92.0,OPEN,0.09321428571428572,-0.027321428571428573,-0.9273214285714285,0.029785714285714287,-0.01607142857142857,-0.0025714285714285717,0.9371636039430135,0.03847626570973256,0.002318773056559243,-0.0005094366976201303,-0.011562828885265664,0.011844353601078723,0.009496301795294586,0.9762311084359055,0.9965957676052233,5,0
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_19,PRE_GRASP,4,20,25,98,35,92.0,OPEN,0.0830357142857143,0.051964285714285706,-0.7858928571428573,-0.002357142857142857,-0.0075000000000000015,0.0,0.7928250022062354,0.00985714285714286,0.0007953690217295077,0.00046165142407459834,-0.010554996882970652,0.01059658629172632,0.003678551710827638,0.9960749719015102,0.9998485876929275,5,0
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_19,PRE_GRASP,5,25,30,98,35,92.0,OPEN,0.13285714285714284,0.11946428571428572,-0.5116071428571428,-0.029571428571428575,0.002785714285714286,0.0,0.5505441911749089,0.029825146878417474,0.0011153189729213586,0.0007772652920146512,-0.007434166340067244,0.007574237304611113,0.005437760929690051,0.9815065976048719,0.9977820474887042,5,0
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_19,PRE_GRASP,6,30,35,98,35,92.0,OPEN,-0.01875,0.08196428571428571,-0.2919642857142858,-0.03214285714285715,0.004714285714285714,0.0,0.3185937932599979,0.03272513616929795,-5.866468033193309e-05,0.0014002224717414146,-0.0038658258475957052,0.004142671905078575,0.005605803442987397,0.9331715383802606,0.992599322361257,5,1
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_19,HOLDING,7,35,40,98,35,92.0,CLOSED,-0.08839285714285713,0.0,-0.09267857142857142,-0.018,0.0,-0.02057142857142857,0.14092846787180022,0.02890652424702394,-0.0009551956701833418,0.0001509100189946563,-0.0011236945911285157,0.0016116295148121901,0.0038681729065179514,0.697240176914371,0.9198866955501775,5,1
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_19,HOLDING,8,40,45,98,35,92.0,CLOSED,-0.004821428571428572,0.0,0.10767857142857143,-0.003642857142857143,0.0,-0.026142857142857145,0.1125,0.026581898045258123,-2.5894241221426778e-05,0.00012834606473887365,0.0013609468605108033,0.0014298144100809485,0.000523728541324814,0.9518329591120542,0.9562277625122666,5,1
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_19,HOLDING,9,45,50,98,35,92.0,CLOSED,0.11946428571428572,0.0642857142857143,0.4542857142857143,-0.012,-0.003642857142857143,-0.017785714285714287,0.47805797533655026,0.022374807286111104,0.001145438381953693,0.0004615642102989226,0.005711829973484572,0.005863045686178972,0.004939749964654587,0.9742082602952389,0.9967181114553559,5,1
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_19,HOLDING,10,50,55,98,35,92.0,CLOSED,0.38303571428571426,0.2866071428571429,0.7751785714285715,-0.02442857142857143,0.012,-0.012,0.9125498653145387,0.03468500409221846,0.003484133251041452,0.003112727238406941,0.009423283928756104,0.010538382493760334,0.018688287400073098,0.8941867216215322,0.9980575751372432,5,3
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_19,HOLDING,11,55,60,98,35,92.0,CLOSED,0.6016071428571428,0.58125,0.7382142857142858,-0.04371428571428571,0.08314285714285714,0.0,1.1195190539484405,0.09423140340483402,0.0055083036758172745,0.006797813419688168,0.008476750211352857,0.012218103111912558,0.034997526009457214,0.6937859665485369,0.9970645501359786,5,3
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_19,HOLDING,12,60,65,98,35,92.0,CLOSED,0.5614285714285715,0.6691071428571429,0.21535714285714286,-0.04928571428571429,0.02592857142857143,0.0,0.9250461772889222,0.05885209400219253,0.0069594218654870955,0.008439059457374044,0.0027736037834207306,0.01148199322837104,0.043754090501696256,0.2415611230865894,0.9828157946286866,5,2
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_19,HOLDING,13,65,70,98,35,92.0,CLOSED,0.4875,0.7216071428571429,-0.12053571428571427,-0.048,0.0,0.0,0.8802870613465524,0.048,0.006008835210533574,0.009171731575156251,-0.001897283044825504,0.011142270425148048,0.04385918570590498,0.17027791883856538,0.9986950741952987,5,2
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_19,HOLDING,14,70,75,98,35,92.0,CLOSED,0.21214285714285713,0.5083928571428571,-0.4639285714285714,-0.019714285714285715,-0.029785714285714287,0.0,0.7665106480232466,0.04515290414035675,0.003609283896130946,0.007598604892627668,-0.005391946272818582,0.010144747960836425,0.03364894686188804,0.531501124018187,0.9849367262929106,5,5
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_19,HOLDING,15,75,80,98,35,92.0,CLOSED,0.16017857142857142,0.1173214285714286,-0.6626785714285715,0.0017142857142857144,-0.061071428571428575,-0.04585714285714286,0.6958971586977819,0.07903753486210974,0.0029532756791133897,0.002497831315362256,-0.008134256372627685,0.009036571706908084,0.015471779996805534,0.900148240514573,0.9967338881865473,5,7
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_19,HOLDING,16,80,85,98,35,92.0,CLOSED,0.07821428571428572,0.015000000000000003,-0.6101785714285715,0.01092857142857143,-0.046714285714285715,-0.08571428571428572,0.6207809390816191,0.09904274824115063,0.0015748242380147753,0.0008356205518006282,-0.0075950942460828175,0.007834628240726975,0.007131152038463803,0.969425936898472,0.9957744135650555,5,7
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_19,HOLDING,17,85,90,98,35,92.0,CLOSED,-0.2710714285714286,-0.004821428571428572,-0.6369642857142856,0.024642857142857143,-0.02357142857142857,-0.06257142857142858,0.7026453192836438,0.07188050132045673,-0.00019707815470944821,0.0011167756395061984,-0.0035743895127035574,0.0038320675446072475,0.004536126326385824,0.9327568314503238,0.9785759894225171,5,0
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_19,POST_RELEASE,18,92,97,98,35,92.0,OPEN,-0.034285714285714294,0.029464285714285714,0.02571428571428571,-0.007071428571428573,-0.018428571428571426,-0.07992857142857143,0.12032791565679413,0.08341429463756306,0.0004929416819982949,-8.784161288619141e-06,0.0012548037171349613,0.0013904895298655273,0.001972079768532105,0.902417051075303,0.9695735879405595,5,1
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_20,PRE_GRASP,0,0,5,117,31,107.0,OPEN,0.5560714285714285,0.21857142857142858,0.028928571428571425,-0.026571428571428572,0.02035714285714286,0.0,0.6007663329891132,0.036219878736126074,0.0056921450202764914,0.0025121974677869956,-0.0006447523996194193,0.006288211738929183,0.024887475098615802,0.10253346580144729,0.9947476575869179,5,2
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_20,PRE_GRASP,1,5,10,117,31,107.0,OPEN,0.905892857142857,0.15375000000000003,-0.2716071428571428,-0.016714285714285716,0.02807142857142857,-0.019928571428571427,0.9777977789111235,0.047689957799741896,0.010621850396090829,0.0022413349112377443,-0.00461872481585307,0.011885075878236322,0.043422996307720264,0.3886154275861378,0.9926273124925963,5,2
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_20,PRE_GRASP,2,10,15,117,31,107.0,OPEN,0.7135714285714286,0.0,-0.6975,0.0,0.0,-0.08057142857142857,1.00075906287673,0.08057142857142857,0.009556985079728596,-3.247108497915485e-05,-0.009418630869351574,0.013437848580254666,0.03822816096764577,0.700903054595622,0.9985363411329732,5,4
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_20,PRE_GRASP,3,15,20,117,31,107.0,OPEN,0.3160714285714286,0.0,-0.8008928571428571,0.0,-0.014142857142857146,-0.09471428571428571,0.8885303690200479,0.09762459412307924,0.005484423379857021,6.811519429795847e-05,-0.009985518522019954,0.011470909451565332,0.021939385402227316,0.870507817005545,0.9931836518988365,5,7
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_20,PRE_GRASP,4,20,25,117,31,107.0,OPEN,-0.24803571428571428,0.013928571428571429,-0.9278571428571428,-0.0051428571428571435,-0.07628571428571429,-0.04821428571428572,0.963113312061218,0.09139450408314212,-0.0005355660610475814,0.0002723336251381301,-0.010591360009205408,0.010644530475863119,0.0024033197344569776,0.9950046688963919,0.9966043956387305,5,0
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_20,PRE_GRASP,5,25,30,117,31,107.0,OPEN,-0.2817857142857143,0.004821428571428572,-0.7516071428571429,-0.009214285714285715,-0.10542857142857143,-0.04328571428571428,0.8033829489147324,0.11452759985948498,-0.0028381653570413567,0.00017074188637996625,-0.00928545397562655,0.009714475679597205,0.01137318628049275,0.9558366187005586,0.9996444498238009,5,0
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_20,HOLDING,6,31,36,117,31,107.0,CLOSED,-0.16125,0.0,-0.3583928571428571,0.0,-0.02807142857142857,-0.03,0.4003102208050825,0.04296901332220282,-0.0026342838890412758,0.0004886239763760864,-0.004884066185393582,0.005755891139943247,0.010716868944502033,0.8485330846804421,0.9678192918550558,5,1
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_20,HOLDING,7,36,41,117,31,107.0,CLOSED,-0.04767857142857143,-0.015535714285714286,0.04928571428571429,0.0,0.002785714285714286,-0.01757142857142857,0.10789282990880233,0.018480571948001026,-0.0003636621763406511,-4.1563569617136115e-06,0.0010183635512318323,0.0011455542288653624,0.0014547437096836652,0.8889682418787668,0.9439571387012974,5,1
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_20,HOLDING,8,41,46,117,31,107.0,CLOSED,0.10767857142857143,-0.005892857142857142,0.3717857142857143,0.0,0.0495,-0.0165,0.38826780399773053,0.05265557772761313,0.0002374032060360326,2.6066782885074413e-06,0.004081146028640792,0.004096166268718897,0.0009496700648784227,0.996332489961637,0.9980169804705866,5,1
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_20,HOLDING,9,46,51,117,31,107.0,CLOSED,0.375,0.16285714285714287,0.7039285714285715,0.0,0.10028571428571428,-0.009428571428571429,0.8226291185813688,0.10078693001498051,0.0028864395011465593,0.0017441046301745582,0.008169532950378866,0.008900090363069883,0.01348980886730455,0.9179154730258593,0.9930516874028814,5,3
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_20,HOLDING,10,51,56,117,31,107.0,CLOSED,0.5174999999999998,0.4816071428571429,0.7553571428571428,-0.027000000000000003,0.09128571428571429,-0.0025714285714285717,1.0374492010406422,0.09615443375540725,0.005315550786167571,0.0053070963509390615,0.00942861710130602,0.01208128722216148,0.030045392815132875,0.7804313378902341,0.997810703876797,5,3
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_20,HOLDING,11,56,61,117,31,107.0,CLOSED,0.5475000000000001,0.6080357142857143,0.553392857142857,-0.054000000000000006,0.045,0.0,0.9891605416771073,0.07221227064457081,0.006434701853557669,0.007427194471754075,0.007079053664607371,0.012123269689430775,0.039307730672819625,0.5839226863832176,0.999005715414157,5,2
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_20,HOLDING,12,61,66,117,31,107.0,CLOSED,0.500357142857143,0.6396428571428572,0.41517857142857145,-0.07264285714285715,0.004285714285714287,0.0,0.9130376350889138,0.0728521032279738,0.005960842704507519,0.007990649103992928,0.005313742884081096,0.011305433910839251,0.03987623228962806,0.47001660891095437,0.9992372267337435,5,2
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_20,HOLDING,13,66,71,117,31,107.0,CLOSED,0.5405357142857143,0.5866071428571429,0.02517857142857143,-0.057428571428571426,-0.018642857142857145,-0.026357142857142857,0.8144794996893194,0.07635227738619414,0.006306840357932921,0.007413514040562751,-0.00012275581627008147,0.009816430815116812,0.038933055514320476,0.012505134230478977,0.9916063841953715,5,2
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_20,HOLDING,14,71,76,117,31,107.0,CLOSED,0.15160714285714286,0.44196428571428575,-0.4891071428571429,-0.002142857142857143,-0.1645714285714286,-0.10692857142857144,0.6840469729786792,0.19638963112051283,0.004328018657163934,0.006697138081351098,-0.004492988589463787,0.009202708780155904,0.031895680955876686,0.4882244430673555,0.994556291743176,5,7
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_20,HOLDING,15,76,81,117,31,107.0,CLOSED,0.15107142857142858,0.2694642857142857,-0.5764285714285714,0.006857142857142858,-0.1437857142857143,-0.10928571428571428,0.6697432652269072,0.1814735451218684,0.0029316946343374353,0.00473430705035334,-0.006771335882527041,0.008815009219056749,0.022274109338342844,0.7681596007284274,0.9945482207211707,5,7
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_20,HOLDING,16,81,86,117,31,107.0,CLOSED,-0.018214285714285718,-0.014464285714285713,-0.6814285714285714,0.07157142857142858,-0.09942857142857144,-0.061071428571428575,0.682504783219572,0.13829119086726768,0.0011872041214762603,0.0017615046782731639,-0.00756004869127791,0.007872919679570187,0.008496919307728853,0.9602595477059118,0.9974459133767155,5,7
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_20,HOLDING,17,86,91,117,31,107.0,CLOSED,-0.1542857142857143,-0.14410714285714285,-0.6364285714285713,0.09321428571428572,-0.051000000000000004,-0.053785714285714284,0.6729024406539996,0.11936135507821591,-0.0003685980588528058,-0.0004858143918444746,-0.006861891223489153,0.0069040252308290445,0.0024392790814116313,0.9938968224082101,0.9978139856084983,5,7
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_20,HOLDING,18,91,96,117,31,107.0,CLOSED,-0.30160714285714285,-0.18589285714285714,-0.5175,0.0735,-0.059357142857142865,-0.0465,0.6298849391924761,0.10571396202922141,-0.001056454075940856,-0.0009127831614144308,-0.003852891018289173,0.004117077357579397,0.00558464797720862,0.9358310141097064,0.9953785291224908,5,7
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_20,HOLDING,19,96,101,117,31,107.0,CLOSED,-0.34714285714285714,-0.058392857142857135,-0.28928571428571426,0.013500000000000003,-0.05700000000000001,-0.01692857142857143,0.45753733710272293,0.06157799505054671,-0.001454544552625163,0.0002903238318577722,-4.466387365784086e-05,0.0015144347197947315,0.005932942316141111,0.029492060201673234,0.9798411428649908,5,1
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_20,HOLDING,20,101,106,117,31,107.0,CLOSED,-0.16125,-0.17625,-0.14785714285714285,0.029142857142857147,-0.05635714285714286,-0.046928571428571424,0.2839914419341433,0.08098720597143962,-0.0008131757117887765,-0.0009648661787442642,3.0193787037835484e-06,0.0012882267001399345,0.005047330353567504,0.0023438210401189223,0.979512186738903,5,1
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_20,POST_RELEASE,21,107,112,117,31,107.0,OPEN,0.06000000000000001,-0.030535714285714288,-0.11785714285714285,0.006642857142857143,-0.029357142857142852,-0.04692857142857143,0.15771247074016695,0.05656790287175982,-7.018134388821207e-05,-0.0010005714410404876,-0.0021423724871152128,0.0023983675963378712,0.004012118900841885,0.8932618407753051,0.9863158163476371,5,1
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_20,POST_RELEASE,22,112,117,117,31,107.0,OPEN,0.17357142857142857,0.08464285714285714,0.0,-0.015214285714285717,-0.003428571428571429,-0.032785714285714286,0.19437776525633627,0.03695477425108988,0.0008370937469618471,0.0001500798822120647,-0.0010934168082830376,0.0014725945844909216,0.003401764041781645,0.7425091491750664,0.9406586991390662,5,1
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_21,PRE_GRASP,0,0,5,108,40,95.0,OPEN,0.13232142857142856,0.01982142857142857,0.05089285714285714,0.0,0.04457142857142857,0.0,0.14453259878300587,0.04457142857142857,0.0008552901223585554,0.00017145709770149085,0.00014101746557132477,0.0008946269773570982,0.0034892262288509328,0.15762667019190627,0.987706685236087,5,1
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_21,PRE_GRASP,1,5,10,108,40,95.0,OPEN,0.6160714285714286,0.29250000000000004,-0.003214285714285714,0.0,0.02378571428571429,-0.0025714285714285713,0.6830357806447793,0.02470377241017041,0.0065747720762100725,0.003678377908135627,-0.0009652219128526984,0.007598669684656612,0.030135186580254502,0.1270250761444471,0.9995662906324878,5,2
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_21,PRE_GRASP,2,10,15,108,40,95.0,OPEN,0.8710714285714285,0.23839285714285716,-0.3,0.0,0.0,-0.022500000000000003,0.9628166005372446,0.022500000000000003,0.010500605386006126,0.0032683110023938285,-0.0047402768651527705,0.012045815318653758,0.043989920714816375,0.39352055099257216,0.9941700776637772,5,2
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_21,PRE_GRASP,3,15,20,108,40,95.0,OPEN,0.44517857142857153,-0.03589285714285714,-0.7473214285714286,0.030214285714285714,-0.01092857142857143,-0.013071428571428572,0.9111196242883185,0.03900791407992611,0.007101778938577021,0.00018217910518328329,-0.009376709614428214,0.011917875519034591,0.028416460953125475,0.7867767734702636,0.987086476428464,5,4
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_21,PRE_GRASP,4,20,25,108,40,95.0,OPEN,0.004821428571428572,-0.025714285714285717,-0.7355357142857143,0.0038571428571428576,-0.0495,0.0,0.7367958790382163,0.05065030482436127,0.0018284013815675106,-0.000551772188549007,-0.008739402512195793,0.00895798003970918,0.0076393760584740344,0.9755994135348601,0.9986233311004139,5,0
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_21,PRE_GRASP,5,25,30,108,40,95.0,OPEN,0.09589285714285715,0.04232142857142858,-0.6155357142857143,-0.02657142857142857,-0.05442857142857144,0.0,0.6422986349815807,0.06384877628720229,0.0010880421227602785,-4.025085346719311e-05,-0.008162692758862056,0.008255735329207238,0.004355145539897431,0.9887296481223027,0.9974864812285944,5,0
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_21,PRE_GRASP,6,30,35,108,40,95.0,OPEN,0.23089285714285718,0.07339285714285715,-0.43499999999999994,-0.04585714285714285,-0.0165,0.0,0.5235303681389767,0.05046960031470702,0.0022501748959430946,0.0009559221676316322,-0.0063498030335622235,0.006829281536701224,0.009779222261838269,0.9297904435425113,0.9963262913134009,5,0
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_21,PRE_GRASP,7,35,40,108,40,95.0,OPEN,-0.26785714285714285,0.0,-0.5383928571428571,-0.016071428571428573,-0.06428571428571428,0.0,0.6068889239117443,0.06664204371414942,-0.0018198081673834188,0.0003057074264374345,-0.006107189339126906,0.006427798191829724,0.007381228945539512,0.9501211428178937,0.9925454055470603,5,0
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_21,HOLDING,8,40,45,108,40,95.0,CLOSED,-0.18160714285714286,0.0,-0.17785714285714288,-0.03428571428571429,-0.02721428571428572,0.0,0.2599255672429878,0.051526225971053496,-0.0029915235712941537,-0.00044556001112873965,-0.00263242616862297,0.004083083707581803,0.012098090428576284,0.6447148149198684,0.9820179367014715,5,1
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_21,HOLDING,9,45,50,108,40,95.0,CLOSED,0.01660714285714286,0.0,0.24642857142857144,-0.00985714285714286,0.02185714285714286,0.0,0.24713629713664012,0.031714285714285716,-0.0010616458118003907,0.0005980079621310287,0.0023779349916583925,0.0027925302118096103,0.004873939437433201,0.8515334418831029,0.9568171341365075,5,1
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_21,HOLDING,10,50,55,108,40,95.0,CLOSED,0.1280357142857143,0.18482142857142855,0.5742857142857142,0.0,0.07328571428571429,0.0,0.6222704673228138,0.07328571428571429,0.00013108992976820777,0.002122540117292824,0.006514814076621495,0.00689257413177804,0.00850633751430456,0.9451928392910597,0.9942745344623064,5,3
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_21,HOLDING,11,55,60,108,40,95.0,CLOSED,0.38785714285714284,0.5533928571428572,0.8330357142857144,-0.0038571428571428576,0.12385714285714289,0.0,1.0777221529554268,0.12396989292392187,0.0027672438899590084,0.00646420632452056,0.009851318101215867,0.01215327277779601,0.02812645790780974,0.810589563392363,0.9958953936719218,5,3
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_21,HOLDING,12,60,65,108,40,95.0,CLOSED,0.5817857142857144,0.6621428571428571,0.6867857142857143,-0.02142857142857143,0.06942857142857144,-0.0012857142857142856,1.120871461661685,0.07436538150282035,0.00626590214499783,0.008121112593443166,0.00864251116293624,0.013449506287588085,0.041029550218557274,0.6425893539630237,0.9972811403938173,5,2
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_21,HOLDING,13,65,70,108,40,95.0,CLOSED,0.7580357142857143,0.5030357142857143,0.2978571428571429,-0.011785714285714287,0.038785714285714284,-0.005785714285714286,0.9697275487602827,0.04152619281768501,0.008473721746326757,0.006549111967267443,0.003334384638180976,0.011340955298687045,0.042838268460613886,0.2940126131645602,0.9890379047488734,5,2
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_21,HOLDING,14,70,75,108,40,95.0,CLOSED,0.8892857142857142,0.3380357142857143,-0.10446428571428572,-0.0015,0.028928571428571432,-0.011785714285714285,0.9746952232886018,0.04399770800987929,0.010246270041994156,0.0039074161806446975,-0.0021788998817293126,0.01124370068146665,0.04386414499013625,0.19378845621973212,0.9943707405665431,5,2
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_21,HOLDING,15,75,80,108,40,95.0,CLOSED,0.3235714285714285,0.5175,-0.6573214285714286,0.0,-0.062357142857142854,-0.03557142857142857,0.9101918058484273,0.07254341336034432,0.005521686156123298,0.006675614483858838,-0.007803563289770388,0.011737759010452006,0.0346532184349632,0.6648255106241192,0.9933489654673475,5,5
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_21,HOLDING,16,80,85,108,40,95.0,CLOSED,0.00803571428571429,0.21053571428571433,-0.8105357142857142,0.008357142857142858,-0.04864285714285714,-0.05442857142857142,0.8489884116380665,0.07376628482652245,0.0015484356228862364,0.003743513034351248,-0.009586452349292868,0.010478554167078186,0.016204464923757662,0.9148638170189836,0.9931984705449127,5,0
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_21,HOLDING,17,85,90,108,40,95.0,CLOSED,-0.2367857142857143,0.10875000000000001,-0.6358928571428571,0.0,-0.004071428571428571,-0.005571428571428572,0.6901253391529751,0.008011023495182193,-0.0014164508985910658,0.0025794619670739052,-0.007053419189822635,0.007646880079608717,0.01177112207919039,0.9223914603620801,0.999451461898786,5,0
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_21,HOLDING,18,90,95,108,40,95.0,CLOSED,-0.06535714285714286,0.0005357142857142857,-0.16339285714285715,-0.0032142857142857147,0.0,-0.028714285714285713,0.1908766642706719,0.029102560657219567,-1.5787625847678982e-05,0.0006590006640967636,-0.0006441248702333258,0.0013341140124362384,0.0026367589936431633,0.48281005761414747,0.6908273450296984,5,6
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_21,POST_RELEASE,19,95,100,108,40,95.0,OPEN,0.09053571428571429,0.0,0.19125,0.0,0.02121428571428572,-0.04157142857142857,0.21169205857721368,0.04826731923238471,0.00037737877805220366,-3.652774671486503e-06,0.001966908822091523,0.002009697126152934,0.001509585823393821,0.9787078608641019,0.9965606954423137,5,1
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_21,POST_RELEASE,20,100,105,108,40,95.0,OPEN,0.08732142857142858,-0.0016071428571428573,0.26357142857142857,0.004928571428571429,0.037714285714285714,-0.04392857142857143,0.27838770083765657,0.05866391612737868,0.0001265950423944319,-0.0003481932434689361,0.002673132278584539,0.0027009724131336725,0.0014819707935382037,0.9896916352633462,0.9991522099847492,5,1
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_21,POST_RELEASE,21,105,108,108,40,95.0,OPEN,0.007142857142857143,-0.04196428571428571,0.23660714285714288,0.027857142857142855,0.0010714285714285715,-0.03607142857142857,0.24189268469250103,0.04585453263388972,9.243042707484522e-05,-0.00042635942039136177,0.0032482694698527936,0.0032790691576217077,0.0008725267656770106,0.9906056751728798,0.9995001207807724,3,1
pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate_demo.hdf5,demo_22,PRE_GRASP,0,0,5,117,41,98.0,OPEN,0.39482142857142855,0.10232142857142859,0.010714285714285714,-0.011142857142857144,0.0,0.0,0.41457462816064894,0.011142857142857144,0.0037259095227024364,0.0008504061585504121,-0.0008025829822143615,0.003962548043016861,0.015286905458392902,0.20254201769835858,0.9854992288977029,5,1
