task_file,demo,num_steps,num_close_events,num_open_events,first_close,first_open_after_close,grasp_fraction,release_fraction,holding_steps,ee_path_length
pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_45,169,1,1,52,155.0,0.3076923076923077,0.9171597633136095,103.0,1.2023277812306197
pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_46,147,1,1,48,137.0,0.32653061224489793,0.9319727891156463,89.0,1.183361280976364
pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_47,151,1,1,46,139.0,0.304635761589404,0.9205298013245033,93.0,1.1499028303644754
pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_48,134,2,1,53,126.0,0.39552238805970147,0.9402985074626866,73.0,1.1821108528464748
pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,demo_49,137,1,1,47,131.0,0.34306569343065696,0.9562043795620438,84.0,1.1651608433359373
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_0,123,1,1,48,122.0,0.3902439024390244,0.991869918699187,74.0,0.9428642840902767
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_1,137,1,1,53,128.0,0.38686131386861317,0.9343065693430657,75.0,1.072682356689921
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_2,125,1,1,46,95.0,0.368,0.76,49.0,1.0596096633681755
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_3,108,1,1,45,100.0,0.4166666666666667,0.9259259259259259,55.0,0.9282926237996144
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_4,123,1,1,62,114.0,0.5040650406504065,0.926829268292683,52.0,1.1060796840645384
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_5,130,1,1,49,116.0,0.3769230769230769,0.8923076923076924,67.0,1.0776454073678434
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_6,124,1,1,43,98.0,0.3467741935483871,0.7903225806451613,55.0,0.9486142101531162
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_7,123,1,1,50,109.0,0.4065040650406504,0.8861788617886179,59.0,0.9832496903679486
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_8,133,1,1,47,119.0,0.3533834586466165,0.8947368421052632,72.0,1.0188065779020417
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_9,113,1,1,49,107.0,0.4336283185840708,0.9469026548672567,58.0,1.0339529099349867
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_10,127,1,1,57,116.0,0.44881889763779526,0.9133858267716536,59.0,1.0170798979483906
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_11,111,1,1,51,108.0,0.4594594594594595,0.972972972972973,57.0,0.9324999687655455
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_12,124,1,1,54,118.0,0.43548387096774194,0.9516129032258065,64.0,1.0116594443048204
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_13,124,1,1,53,116.0,0.4274193548387097,0.9354838709677419,63.0,0.9976483179791377
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_14,141,1,1,46,131.0,0.3262411347517731,0.9290780141843972,85.0,1.0585231734816305
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_15,106,1,1,43,92.0,0.4056603773584906,0.8679245283018868,49.0,1.0031679216547886
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_16,118,1,1,51,102.0,0.4322033898305085,0.864406779661017,51.0,0.9772124625380983
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_17,141,2,2,43,67.0,0.3049645390070922,0.475177304964539,24.0,1.250247788118628
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_18,130,1,1,51,116.0,0.3923076923076923,0.8923076923076924,65.0,1.0735413826128692
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_19,113,1,1,48,103.0,0.4247787610619469,0.911504424778761,55.0,0.9901139413937041
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_20,122,1,1,48,113.0,0.39344262295081966,0.9262295081967213,65.0,1.040243980777717
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_21,108,1,1,48,101.0,0.4444444444444444,0.9351851851851852,53.0,0.9607207543074656
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_22,124,1,1,53,118.0,0.4274193548387097,0.9516129032258065,65.0,1.010086301980657
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_23,120,1,1,51,114.0,0.425,0.95,63.0,1.0378812872946221
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_24,133,1,1,56,125.0,0.42105263157894735,0.9398496240601504,69.0,1.120568041224752
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_25,146,1,1,56,132.0,0.3835616438356164,0.9041095890410958,76.0,1.1746572320596902
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_26,122,1,1,51,114.0,0.4180327868852459,0.9344262295081968,63.0,1.0708807051421068
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_27,129,1,1,48,115.0,0.37209302325581395,0.8914728682170543,67.0,1.0181895757259993
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_28,155,3,3,44,61.0,0.2838709677419355,0.3935483870967742,17.0,1.0907660030860047
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_29,123,1,1,54,108.0,0.43902439024390244,0.8780487804878049,54.0,1.0490268176510829
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_30,135,1,1,54,121.0,0.4,0.8962962962962963,67.0,1.015819316996173
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_31,141,1,1,45,128.0,0.3191489361702128,0.9078014184397163,83.0,1.049556420918651
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_32,124,1,1,52,115.0,0.41935483870967744,0.9274193548387096,63.0,1.0282880100129344
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_33,113,1,1,51,107.0,0.45132743362831856,0.9469026548672567,56.0,0.9926238479053809
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_34,115,1,1,47,111.0,0.40869565217391307,0.9652173913043478,64.0,1.0086344037586632
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_35,122,1,1,54,115.0,0.4426229508196721,0.9426229508196722,61.0,0.9589824385395129
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_36,130,1,1,50,116.0,0.38461538461538464,0.8923076923076924,66.0,1.0637326070410724
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_37,125,1,1,49,112.0,0.392,0.896,63.0,1.0790862520035676
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_38,131,1,1,57,118.0,0.4351145038167939,0.9007633587786259,61.0,1.0287962999944311
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_39,117,1,1,48,107.0,0.41025641025641024,0.9145299145299145,59.0,0.9804793194264597
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_40,110,1,1,47,102.0,0.42727272727272725,0.9272727272727272,55.0,0.9555517838187811
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_41,133,1,1,53,116.0,0.39849624060150374,0.8721804511278195,63.0,1.0334167149797278
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_42,114,1,1,48,104.0,0.42105263157894735,0.9122807017543859,56.0,1.0293970132085173
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_43,107,1,1,45,100.0,0.4205607476635514,0.9345794392523364,55.0,0.9202641372766198
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_44,133,1,1,44,119.0,0.3308270676691729,0.8947368421052632,75.0,1.014329379479154
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_45,154,1,1,43,93.0,0.2792207792207792,0.6038961038961039,50.0,1.1999809859109076
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_46,122,1,1,47,109.0,0.38524590163934425,0.8934426229508197,62.0,1.0435149694246746
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_47,119,1,1,46,109.0,0.3865546218487395,0.9159663865546218,63.0,0.9593635185774898
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_48,159,2,2,47,70.0,0.29559748427672955,0.44025157232704404,23.0,1.3690183523433244
pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate_demo.hdf5,demo_49,152,1,1,72,140.0,0.47368421052631576,0.9210526315789473,68.0,1.1003124938796374
pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,demo_0,115,1,1,53,109.0,0.4608695652173913,0.9478260869565217,56.0,0.9555734599646877
pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,demo_1,107,1,1,47,95.0,0.4392523364485981,0.8878504672897196,48.0,0.9889966038354989
pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,demo_2,138,1,1,53,123.0,0.38405797101449274,0.8913043478260869,70.0,1.0597194635484262
pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,demo_3,157,2,2,51,82.0,0.3248407643312102,0.5222929936305732,31.0,1.2676450389344822
pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,demo_4,138,1,1,53,125.0,0.38405797101449274,0.9057971014492754,72.0,1.050735715749932
pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,demo_5,113,1,1,54,99.0,0.4778761061946903,0.8761061946902655,45.0,1.0002496325016001
pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,demo_6,110,1,1,53,96.0,0.4818181818181818,0.8727272727272727,43.0,0.957808536168152
pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,demo_7,107,1,1,56,100.0,0.5233644859813084,0.9345794392523364,44.0,0.9431085169098624
pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,demo_8,104,1,1,48,95.0,0.46153846153846156,0.9134615384615384,47.0,0.9081183236832742
pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,demo_9,126,1,1,47,112.0,0.373015873015873,0.8888888888888888,65.0,1.0006720526497659
pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,demo_10,116,1,1,45,104.0,0.3879310344827586,0.896551724137931,59.0,1.0102695212630846
pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,demo_11,125,1,1,47,115.0,0.376,0.92,68.0,1.0195551260068865
pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,demo_12,106,1,1,52,97.0,0.49056603773584906,0.9150943396226415,45.0,0.9386103964510741
pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,demo_13,137,1,1,44,92.0,0.32116788321167883,0.6715328467153284,48.0,0.9683921705969261
pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,demo_14,97,1,1,47,90.0,0.4845360824742268,0.9278350515463918,43.0,0.9006746275473142
pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,demo_15,152,2,2,49,77.0,0.3223684210526316,0.506578947368421,28.0,1.1480338921883666
pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,demo_16,114,1,1,61,110.0,0.5350877192982456,0.9649122807017544,49.0,1.0456935775465555
pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,demo_17,165,2,2,50,73.0,0.30303030303030304,0.44242424242424244,23.0,1.1861291831907619
pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,demo_18,99,1,1,47,93.0,0.47474747474747475,0.9393939393939394,46.0,0.8597398698084221
pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,demo_19,104,1,1,51,99.0,0.49038461538461536,0.9519230769230769,48.0,0.9163208486111253
pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,demo_20,125,1,1,58,114.0,0.464,0.912,56.0,1.036284716735317
pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,demo_21,127,1,1,49,111.0,0.3858267716535433,0.8740157480314961,62.0,0.9587479937601382
pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,demo_22,100,1,1,52,94.0,0.52,0.94,42.0,0.8715942647461828
pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,demo_23,110,1,1,48,99.0,0.43636363636363634,0.9,51.0,0.879997567190452
pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,demo_24,111,1,1,58,107.0,0.5225225225225225,0.963963963963964,49.0,0.8998432724286537
pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,demo_25,140,1,1,63,128.0,0.45,0.9142857142857143,65.0,1.0347004777700783
pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,demo_26,109,1,1,50,96.0,0.45871559633027525,0.8807339449541285,46.0,0.9528158743683316
pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,demo_27,116,1,1,50,103.0,0.43103448275862066,0.8879310344827587,53.0,1.0390849125474184
pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,demo_28,124,1,1,54,105.0,0.43548387096774194,0.8467741935483871,51.0,0.9506745809009641
pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,demo_29,173,2,2,48,98.0,0.2774566473988439,0.5664739884393064,50.0,1.2444437751004627
pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,demo_30,96,1,1,45,90.0,0.46875,0.9375,45.0,0.8330546444431903
pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,demo_31,116,1,1,50,109.0,0.43103448275862066,0.9396551724137931,59.0,0.8952559651907994
pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,demo_32,95,1,1,47,87.0,0.49473684210526314,0.9157894736842105,40.0,0.8613287569243149
pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,demo_33,109,1,1,53,104.0,0.48623853211009177,0.9541284403669725,51.0,0.9717482479650174
pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,demo_34,122,1,1,54,115.0,0.4426229508196721,0.9426229508196722,61.0,0.9481822084432533
pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,demo_35,111,1,1,49,94.0,0.44144144144144143,0.8468468468468469,45.0,0.9627658444404783
pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,demo_36,121,1,1,55,111.0,0.45454545454545453,0.9173553719008265,56.0,1.0253803188640556
pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,demo_37,110,1,1,54,106.0,0.4909090909090909,0.9636363636363636,52.0,0.9247915363708835
pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,demo_38,105,1,1,51,96.0,0.4857142857142857,0.9142857142857143,45.0,0.9193311113809155
pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,demo_39,123,1,1,52,109.0,0.42276422764227645,0.8861788617886179,57.0,0.9178452355001214
pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,demo_40,114,1,1,61,108.0,0.5350877192982456,0.9473684210526315,47.0,1.053673887536142
pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,demo_41,120,1,1,53,106.0,0.44166666666666665,0.8833333333333333,53.0,0.9946561987472043
pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,demo_42,97,1,1,45,93.0,0.4639175257731959,0.9587628865979382,48.0,0.8795193297623604
pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,demo_43,99,1,1,47,93.0,0.47474747474747475,0.9393939393939394,46.0,0.8428665244416977
pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,demo_44,117,1,1,51,104.0,0.4358974358974359,0.8888888888888888,53.0,0.9782551964465043
pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,demo_45,113,1,0,48,,0.4247787610619469,,,0.928304324251946
pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,demo_46,133,1,1,48,120.0,0.3609022556390977,0.9022556390977443,72.0,1.0392070197907755
pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,demo_47,113,1,1,52,104.0,0.46017699115044247,0.9203539823008849,52.0,1.0001590232110114
pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,demo_48,169,2,2,57,89.0,0.33727810650887574,0.5266272189349113,32.0,1.2427263562218007
pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,demo_49,115,1,1,44,104.0,0.3826086956521739,0.9043478260869565,60.0,0.9168404524102662
pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_0,152,1,1,55,131.0,0.3618421052631579,0.8618421052631579,76.0,1.2908551811345168
pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_1,123,1,1,54,117.0,0.43902439024390244,0.9512195121951219,63.0,1.1459972263112612
pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_2,140,1,1,50,127.0,0.35714285714285715,0.9071428571428571,77.0,1.1511577255971197
pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_3,175,2,2,48,73.0,0.2742857142857143,0.41714285714285715,25.0,1.4860740057918376
pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_4,142,1,1,52,128.0,0.36619718309859156,0.9014084507042254,76.0,1.2366757042684495
pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_5,155,2,2,52,73.0,0.33548387096774196,0.47096774193548385,21.0,1.3922470013402273
pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_6,145,1,1,51,128.0,0.35172413793103446,0.8827586206896552,77.0,1.2378733980653838
pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_7,131,1,1,55,117.0,0.4198473282442748,0.8931297709923665,62.0,1.19600690174469
pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_8,152,1,1,54,115.0,0.35526315789473684,0.756578947368421,61.0,1.2500268507227625
pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_9,127,1,1,50,114.0,0.3937007874015748,0.8976377952755905,64.0,1.0366666522594072
pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_10,111,1,1,50,103.0,0.45045045045045046,0.9279279279279279,53.0,1.0617308852100635
pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_11,117,1,1,52,114.0,0.4444444444444444,0.9743589743589743,62.0,1.0301466176724026
pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_12,114,1,1,53,109.0,0.4649122807017544,0.956140350877193,56.0,1.0120335682332704
pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_13,125,1,1,51,113.0,0.408,0.904,62.0,1.1123276386030796
pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_14,150,1,1,56,136.0,0.37333333333333335,0.9066666666666666,80.0,1.2472021165251999
pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_15,128,1,1,60,122.0,0.46875,0.953125,62.0,1.1216653979042224
pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_16,135,1,1,55,118.0,0.4074074074074074,0.8740740740740741,63.0,1.234573941413196
pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_17,113,1,1,49,108.0,0.4336283185840708,0.9557522123893806,59.0,1.0110898831788013
pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_18,112,1,1,48,106.0,0.42857142857142855,0.9464285714285714,58.0,1.0798230928723833
pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_19,125,1,1,54,122.0,0.432,0.976,68.0,1.128188741528363
pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_20,162,2,2,48,86.0,0.2962962962962963,0.5308641975308642,38.0,1.511416009372013
pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_21,134,1,1,55,121.0,0.41044776119402987,0.9029850746268657,66.0,1.18384250676259
pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_22,132,1,1,49,122.0,0.3712121212121212,0.9242424242424242,73.0,1.063802218592666
pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_23,109,1,1,47,101.0,0.43119266055045874,0.926605504587156,54.0,1.0226438526196486
pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_24,189,1,1,54,128.0,0.2857142857142857,0.6772486772486772,74.0,1.458668648336429
pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_25,143,1,1,53,129.0,0.3706293706293706,0.9020979020979021,76.0,1.2458167720513877
pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_26,145,1,1,52,131.0,0.3586206896551724,0.903448275862069,79.0,1.1706025471198127
pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_27,116,1,1,51,112.0,0.4396551724137931,0.9655172413793104,61.0,1.105684423519337
pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_28,167,2,2,50,106.0,0.2994011976047904,0.6347305389221557,56.0,1.3548533318252947
pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_29,120,1,1,57,112.0,0.475,0.9333333333333333,55.0,1.1373419371067073
pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_30,154,2,2,57,137.0,0.37012987012987014,0.8896103896103896,80.0,1.1371020970725425
pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_31,120,1,1,49,106.0,0.4083333333333333,0.8833333333333333,57.0,1.1050055840474093
pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_32,150,1,1,63,134.0,0.42,0.8933333333333333,71.0,1.10370911683578
pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_33,117,1,1,43,99.0,0.36752136752136755,0.8461538461538461,56.0,1.1264681668456717
pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_34,120,1,1,52,113.0,0.43333333333333335,0.9416666666666667,61.0,1.061666293168735
pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_35,137,2,2,54,117.0,0.39416058394160586,0.8540145985401459,63.0,1.1780546874412678
pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_36,120,1,1,48,107.0,0.4,0.8916666666666667,59.0,1.1465107345972945
pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_37,129,1,1,51,112.0,0.3953488372093023,0.8682170542635659,61.0,1.1369708475638416
pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_38,143,1,1,56,134.0,0.3916083916083916,0.9370629370629371,78.0,1.1414015869119516
pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_39,124,1,1,54,117.0,0.43548387096774194,0.9435483870967742,63.0,1.0834993782303104
pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_40,126,1,1,50,109.0,0.3968253968253968,0.8650793650793651,59.0,1.1741154831561271
pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_41,112,1,1,50,104.0,0.44642857142857145,0.9285714285714286,54.0,1.0619710530960442
pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_42,137,1,1,59,125.0,0.4306569343065693,0.9124087591240876,66.0,1.189924352063762
pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_43,135,1,1,57,127.0,0.4222222222222222,0.9407407407407408,70.0,1.0938612452861014
pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_44,126,1,1,55,122.0,0.4365079365079365,0.9682539682539683,67.0,1.02042102206897
pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate_demo.hdf5,demo_45,133,1,1,53,119.0,0.39849624060150374,0.8947368421052632,66.0,1.2120123562296818
